time,event,node,packet,noise
24.601901,COLLISION,7,,
24.603087,RX,2,406,0.395000
24.612371,COLLISION,8,,
24.615394,RX,8,408,0.395000
24.615593,COLLISION,2,,
24.621914,RX,0,321,0.395000
24.623087,COLLISION,2,,
24.627927,TX,5,334,0.000000
24.633558,COLLISION,1,,
24.641914,COLLISION,0,,
24.643100,RX,9,410,0.000000
24.645612,COLLISION,6,,
24.645780,COLLISION,0,,
24.652860,RX,3,410,0.000000
24.655901,COLLISION,7,,
24.665984,TX,2,407,0.395000
24.666371,COLLISION,8,,
24.668208,COLLISION,1,,
24.681927,TX,5,335,0.395000
24.687558,COLLISION,1,,
24.688310,RX,5,395,0.000000
24.695914,COLLISION,6,,
24.699612,COLLISION,6,,
24.699780,COLLISION,0,,
24.709901,COLLISION,7,,
24.712425,RX,3,320,0.000000
24.719984,TX,2,409,0.395000
24.733971,COLLISION,1,,
24.733971,COLLISION,3,,
24.735927,TX,5,349,0.395000
24.742310,RX,5,406,0.000000
24.749914,COLLISION,0,,
24.753780,COLLISION,0,,
24.757593,RX,2,322,0.000000
24.760265,COLLISION,6,,
24.763901,COLLISION,7,,
24.763964,COLLISION,8,,
24.766425,RX,3,321,0.395000
24.766594,RX,9,320,0.000000
24.774371,COLLISION,8,,
24.775124,RX,4,320,0.000000
24.776208,COLLISION,1,,
24.786425,COLLISION,3,,
24.787971,COLLISION,1,,
24.787971,COLLISION,3,,
24.787971,COLLISION,7,,
24.789927,TX,5,405,0.395000
24.796310,RX,5,408,0.000000
24.801958,COLLISION,4,,
24.803914,COLLISION,0,,
24.803914,COLLISION,6,,
24.811593,RX,2,329,0.000000
24.814265,COLLISION,6,,
24.815650,COLLISION,9,,
24.817901,COLLISION,7,,
24.820594,RX,9,321,0.395000
24.828371,COLLISION,8,,
24.829124,RX,4,321,0.395000
24.840594,COLLISION,9,,
24.843927,TX,5,418,0.395000
24.849124,COLLISION,4,,
24.850310,RX,5,410,0.000000
24.855958,COLLISION,0,,
24.855958,COLLISION,4,,
24.857914,COLLISION,0,,
24.865593,RX,2,334,0.000000
24.869650,COLLISION,9,,
24.882371,COLLISION,8,,
24.903650,RX,5,407,0.000000
24.918208,RX,1,349,0.000000
24.919593,RX,2,335,0.000000
24.928425,RX,3,334,0.000000
24.945914,RX,6,405,0.000000
24.950832,TX,5,424,0.395000
24.957650,RX,5,409,0.000000
24.959901,RX,7,349,0.000000
24.972208,RX,1,405,0.000000
24.973593,RX,2,349,0.000000
24.982425,RX,3,335,0.000000
24.982594,RX,9,334,0.000000
24.991124,RX,4,334,0.000000
24.999914,RX,0,418,0.000000
24.999914,RX,6,418,0.000000
25.004832,TX,5,425,0.000000
25.013901,RX,7,405,0.000000
25.024371,RX,8,349,0.000000
25.026208,RX,1,418,0.000000
25.027593,RX,2,405,0.000000
25.036425,RX,3,349,0.000000
25.036594,RX,9,335,0.000000
25.045124,RX,4,335,0.000000
25.058832,TX,5,426,0.000000
25.067901,RX,7,418,0.000000
25.078371,RX,8,405,0.000000
25.081593,RX,2,418,0.000000
25.090425,RX,3,405,0.000000
25.090594,RX,9,349,0.000000
25.099124,RX,4,349,0.000000
25.106819,RX,0,424,0.000000
25.106819,RX,6,424,0.000000
25.112832,TX,5,427,0.000000
25.132371,RX,8,418,0.000000
25.133113,RX,1,424,0.000000
25.144425,RX,3,418,0.000000
25.144594,RX,9,405,0.000000
25.153124,RX,4,405,0.000000
25.160819,RX,0,425,0.000000
25.160819,RX,6,425,0.000000
25.174806,RX,7,424,0.000000
25.187113,RX,1,425,0.000000
25.188499,RX,2,424,0.000000
25.198594,RX,9,418,0.000000
25.207124,RX,4,418,0.000000
25.214819,RX,0,426,0.000000
25.214819,RX,6,426,0.000000
25.228806,RX,7,425,0.000000
25.239276,RX,8,424,0.000000
25.241113,RX,1,426,0.000000
25.242499,RX,2,425,0.000000
25.251331,RX,3,424,0.000000
25.268819,RX,0,427,0.000000
25.268819,RX,6,427,0.000000
25.282806,RX,7,426,0.000000
25.293276,RX,8,425,0.000000
25.295113,RX,1,427,0.000000
25.296499,RX,2,426,0.000000
25.305331,RX,3,425,0.000000
25.305499,RX,9,424,0.000000
25.314029,RX,4,424,0.000000
25.336806,RX,7,427,0.000000
25.347276,RX,8,426,0.000000
25.350499,RX,2,427,0.000000
25.359331,RX,3,426,0.000000
25.359499,RX,9,425,0.000000
25.368029,RX,4,425,0.000000
25.385207,TX,3,416,0.395000
25.401276,RX,8,427,0.000000
25.413331,RX,3,427,0.000000
25.413499,RX,9,426,0.000000
25.422029,RX,4,426,0.000000
25.439207,TX,3,417,0.000000
25.467499,RX,9,427,0.000000
25.476029,RX,4,427,0.000000
25.493207,TX,3,436,0.000000
25.541194,RX,2,416,0.000000
25.547207,TX,3,437,0.000000
25.550953,RX,4,416,0.000000
25.550953,RX,8,416,0.000000
25.567488,RX,7,416,0.000000
25.571187,RX,9,416,0.000000
25.595194,RX,2,417,0.000000
25.601207,TX,3,440,0.000000
25.604953,RX,4,417,0.000000
25.604953,RX,8,417,0.000000
25.609181,RX,1,416,0.000000
25.621488,RX,7,417,0.000000
25.622874,RX,6,416,0.000000
25.625187,RX,9,417,0.000000
25.649194,RX,2,436,0.000000
25.658953,RX,4,436,0.000000
25.658953,RX,8,436,0.000000
25.663181,RX,1,417,0.000000
25.675488,RX,7,436,0.000000
25.676874,RX,6,417,0.000000
25.677168,RX,0,416,0.000000
25.679187,RX,9,436,0.000000
25.685706,RX,5,416,0.000000
25.703194,RX,2,437,0.000000
25.712953,RX,4,437,0.000000
25.712953,RX,8,437,0.000000
25.717181,RX,1,436,0.000000
25.729488,RX,7,437,0.000000
25.730874,RX,6,436,0.000000
25.731168,RX,0,417,0.000000
25.733187,RX,9,437,0.000000
25.739706,RX,5,417,0.000000
25.757194,RX,2,440,0.000000
25.766953,RX,4,440,0.000000
25.766953,RX,8,440,0.000000
25.771181,RX,1,437,0.000000
25.783488,RX,7,440,0.000000
25.784874,RX,6,437,0.000000
25.785168,RX,0,436,0.000000
25.787187,RX,9,440,0.000000
25.793706,RX,5,436,0.000000
25.825181,RX,1,440,0.000000
25.838874,RX,6,440,0.000000
25.839168,RX,0,437,0.000000
25.847706,RX,5,437,0.000000
25.893168,RX,0,440,0.000000
25.901706,RX,5,440,0.000000
25.924072,TX,8,423,0.000000
25.978072,TX,8,431,0.000000
25.978425,TX,1,380,0.000000
26.032072,TX,8,432,0.000000
26.032425,TX,1,391,0.000000
26.046412,COLLISION,2,,
26.060046,COLLISION,6,,
26.076051,COLLISION,2,,
26.076405,COLLISION,7,,
26.080059,RX,9,423,0.000000
26.086425,TX,1,392,0.000000
26.089818,RX,3,423,0.000000
26.089818,RX,7,423,0.395000
26.100412,COLLISION,2,,
26.100412,COLLISION,6,,
26.106353,RX,4,423,0.000000
26.109818,COLLISION,7,,
26.114046,COLLISION,6,,
26.114399,COLLISION,3,,
26.126706,COLLISION,5,,
26.130405,COLLISION,7,,
26.134059,RX,9,431,0.000000
26.134412,RX,0,380,0.000000
26.134890,COLLISION,0,,
26.140425,TX,1,393,0.395000
26.143818,RX,3,431,0.395000
26.154412,COLLISION,0,,
26.154412,COLLISION,2,,
26.160353,RX,4,431,0.000000
26.160706,RX,5,380,0.395000
26.161738,RX,1,423,0.000000
26.168046,COLLISION,6,,
26.168399,COLLISION,3,,
26.178516,COLLISION,5,,
26.180706,COLLISION,5,,
26.188059,RX,9,432,0.000000
26.194425,TX,1,394,0.395000
26.208412,COLLISION,0,,
26.208412,COLLISION,2,,
26.208412,COLLISION,6,,
26.214353,RX,4,432,0.000000
26.215738,RX,1,431,0.000000
26.216091,RX,8,380,0.000000
26.234706,COLLISION,5,,
26.242890,COLLISION,0,,
26.248425,TX,1,415,0.395000
26.262412,COLLISION,0,,
26.266869,RX,4,380,0.000000
26.269738,RX,1,432,0.000000
26.270091,RX,8,391,0.000000
26.272405,RX,7,392,0.000000
26.277244,RX,9,380,0.000000
26.288706,COLLISION,5,,
26.290748,TX,9,419,0.395000
26.310399,RX,3,392,0.000000
26.320869,RX,4,391,0.000000
26.324091,RX,8,392,0.000000
26.326405,RX,7,393,0.000000
26.331244,RX,9,391,0.000000
26.344748,TX,9,420,0.395000
26.350412,RX,2,394,0.000000
26.350412,RX,6,394,0.000000
26.358735,COLLISION,4,,
26.358735,COLLISION,8,,
26.364399,RX,3,393,0.000000
26.374869,RX,4,392,0.395000
26.378091,RX,8,393,0.395000
26.380405,RX,7,394,0.000000
26.385244,RX,9,392,0.000000
26.388727,COLLISION,3,,
26.394869,COLLISION,4,,
26.398091,COLLISION,8,,
26.398748,TX,9,421,0.395000
26.404412,RX,0,415,0.000000
26.404412,RX,2,415,0.000000
26.404412,RX,6,415,0.000000
26.412735,COLLISION,4,,
26.412735,COLLISION,8,,
26.418399,RX,3,394,0.395000
26.430706,RX,5,415,0.000000
26.434405,RX,7,415,0.000000
26.439244,RX,9,393,0.000000
26.442727,COLLISION,3,,
26.452748,TX,9,433,0.395000
26.466735,COLLISION,4,,
26.493244,RX,9,394,0.000000
26.506748,TX,9,435,0.395000
26.514721,RX,7,419,0.000000
26.520735,COLLISION,4,,
26.528414,RX,2,419,0.000000
26.547244,RX,9,415,0.000000
26.554735,RX,8,421,0.000000
26.560748,TX,9,444,0.000000
26.568721,RX,7,420,0.000000
26.579192,RX,6,419,0.000000
26.582414,RX,2,420,0.000000
26.584727,RX,3,421,0.000000
26.589566,RX,1,419,0.000000
26.608735,RX,8,433,0.000000
26.614748,TX,9,445,0.000000
26.622721,RX,7,421,0.000000
26.633192,RX,6,420,0.000000
26.636414,RX,2,421,0.000000
26.638727,RX,3,433,0.000000
26.643566,RX,1,420,0.000000
26.645414,RX,5,419,0.000000
26.653944,RX,0,419,0.000000
26.662735,RX,4,435,0.000000
26.662735,RX,8,435,0.000000
26.668748,TX,9,447,0.000000
26.676721,RX,7,433,0.000000
26.687192,RX,6,421,0.000000
26.690414,RX,2,433,0.000000
26.692727,RX,3,435,0.000000
26.697566,RX,1,421,0.000000
26.699414,RX,5,420,0.000000
26.707944,RX,0,420,0.000000
26.716735,RX,4,444,0.000000
26.716735,RX,8,444,0.000000
26.722748,TX,9,449,0.000000
26.730721,RX,7,435,0.000000
26.741192,RX,6,433,0.000000
26.744414,RX,2,435,0.000000
26.746727,RX,3,444,0.000000
26.751566,RX,1,433,0.000000
26.753414,RX,5,421,0.000000
26.758451,TX,3,470,0.395000
26.761944,RX,0,421,0.000000
26.770735,RX,4,445,0.000000
26.770735,RX,8,445,0.000000
26.776748,TX,9,450,0.000000
26.784721,RX,7,444,0.000000
26.795192,RX,6,435,0.000000
26.798414,RX,2,444,0.000000
26.800727,RX,3,445,0.000000
26.805566,RX,1,435,0.000000
26.807414,RX,5,433,0.000000
26.815944,RX,0,433,0.000000
26.824735,RX,4,447,0.000000
26.824735,RX,8,447,0.000000
26.826438,COLLISION,2,,
26.830748,TX,9,451,0.000000
26.838721,RX,7,445,0.000000
26.844735,COLLISION,4,,
26.844735,COLLISION,8,,
26.849192,RX,6,444,0.000000
26.852414,RX,2,445,0.395000
26.854727,RX,3,447,0.000000
26.858721,COLLISION,7,,
26.859566,RX,1,444,0.000000
26.861414,RX,5,435,0.000000
26.869944,RX,0,435,0.000000
26.872414,COLLISION,2,,
26.878735,RX,4,449,0.395000
26.878735,RX,8,449,0.395000
26.892721,RX,7,447,0.395000
26.894425,COLLISION,1,,
26.898735,COLLISION,4,,
26.898735,COLLISION,8,,
26.903192,RX,6,445,0.000000
26.908117,COLLISION,6,,
26.908727,RX,3,449,0.000000
26.912721,COLLISION,7,,
26.913566,RX,1,445,0.395000
26.915414,RX,5,444,0.000000
26.923192,COLLISION,6,,
26.923944,RX,0,444,0.000000
26.933566,COLLISION,1,,
26.944431,RX,9,470,0.000000
26.962412,COLLISION,0,,
26.962727,RX,3,450,0.000000
26.969414,RX,5,445,0.000000
26.970950,COLLISION,5,,
26.977944,RX,0,445,0.395000
26.989414,COLLISION,5,,
26.990876,TX,3,475,0.395000
26.997944,COLLISION,0,,
27.014414,RX,2,450,0.000000
27.016727,RX,3,451,0.000000
27.054721,RX,7,451,0.000000
27.061066,TX,7,397,0.000000
27.065192,RX,6,450,0.000000
27.068414,RX,2,451,0.000000
27.075566,RX,1,450,0.000000
27.115066,TX,7,399,0.000000
27.119192,RX,6,451,0.000000
27.129566,RX,1,451,0.000000
27.131414,RX,5,450,0.000000
27.139944,RX,0,450,0.000000
27.140543,COLLISION,6,,
27.146863,RX,2,475,0.000000
27.156622,RX,4,475,0.000000
27.156622,RX,8,475,0.000000
27.159045,COLLISION,1,,
27.169066,TX,7,401,0.395000
27.173157,RX,7,475,0.000000
27.176856,RX,9,475,0.000000
27.183053,COLLISION,6,,
27.185414,RX,5,451,0.000000
27.193944,RX,0,451,0.000000
27.203375,COLLISION,5,,
27.213045,COLLISION,1,,
27.215410,COLLISION,0,,
27.217053,RX,2,397,0.000000
27.223066,TX,7,422,0.000000
27.226812,RX,8,397,0.000000
27.243347,RX,3,397,0.000000
27.251039,COLLISION,5,,
27.269410,COLLISION,0,,
27.271053,RX,2,399,0.000000
27.277066,TX,7,430,0.000000
27.280812,RX,8,399,0.000000
27.285039,RX,9,397,0.000000
27.297347,RX,3,399,0.000000
27.303410,RX,4,397,0.000000
27.325053,RX,2,401,0.000000
27.325053,RX,6,401,0.000000
27.331066,TX,7,434,0.000000
27.334812,RX,8,401,0.000000
27.339039,RX,9,399,0.000000
27.351347,RX,3,401,0.000000
27.355045,RX,1,401,0.000000
27.357410,RX,4,399,0.000000
27.379053,RX,2,422,0.000000
27.379053,RX,6,422,0.000000
27.385066,TX,7,455,0.000000
27.388812,RX,8,422,0.000000
27.393039,RX,5,401,0.000000
27.393039,RX,9,401,0.000000
27.405347,RX,3,422,0.000000
27.409045,RX,1,422,0.000000
27.411410,RX,0,401,0.000000
27.411410,RX,4,401,0.000000
27.433053,RX,2,430,0.000000
27.433053,RX,6,430,0.000000
27.439066,TX,7,463,0.000000
27.442812,RX,8,430,0.000000
27.447039,RX,5,422,0.000000
27.447039,RX,9,422,0.000000
27.459347,RX,3,430,0.000000
27.463045,RX,1,430,0.000000
27.465410,RX,0,422,0.000000
27.465410,RX,4,422,0.000000
27.487053,RX,2,434,0.000000
27.487053,RX,6,434,0.000000
27.493066,TX,7,478,0.000000
27.496812,RX,8,434,0.000000
27.501039,RX,5,430,0.000000
27.501039,RX,9,430,0.000000
27.513347,RX,3,434,0.000000
27.517045,RX,1,434,0.000000
27.519410,RX,0,430,0.000000
27.519410,RX,4,430,0.000000
27.541053,RX,2,455,0.000000
27.541053,RX,6,455,0.000000
27.547066,TX,7,479,0.000000
27.550812,RX,8,455,0.000000
27.555039,RX,5,434,0.000000
27.555039,RX,9,434,0.000000
27.567347,RX,3,455,0.000000
27.571045,RX,1,455,0.000000
27.573410,RX,0,434,0.000000
27.573410,RX,4,434,0.000000
27.595053,RX,2,463,0.000000
27.595053,RX,6,463,0.000000
27.604812,RX,8,463,0.000000
27.609039,RX,5,455,0.000000
27.609039,RX,9,455,0.000000
27.621347,RX,3,463,0.000000
27.625045,RX,1,463,0.000000
27.627410,RX,0,455,0.000000
27.627410,RX,4,455,0.000000
27.649053,RX,2,478,0.000000
27.649053,RX,6,478,0.000000
27.658812,RX,8,478,0.000000
27.663039,RX,5,463,0.000000
27.663039,RX,9,463,0.000000
27.675347,RX,3,478,0.000000
27.679045,RX,1,478,0.000000
27.681410,RX,0,463,0.000000
27.681410,RX,4,463,0.000000
27.703053,RX,2,479,0.000000
27.703053,RX,6,479,0.000000
27.712812,RX,8,479,0.000000
27.717039,RX,5,478,0.000000
27.717039,RX,9,478,0.000000
27.729347,RX,3,479,0.000000
27.733045,RX,1,479,0.000000
27.733087,TX,7,482,0.000000
27.735410,RX,0,478,0.000000
27.735410,RX,4,478,0.000000
27.771039,RX,5,479,0.000000
27.771039,RX,9,479,0.000000
27.787087,TX,7,484,0.000000
27.787290,TX,3,485,0.000000
27.789410,RX,0,479,0.000000
27.789410,RX,4,479,0.000000
27.790217,TX,6,465,0.000000
27.841290,TX,3,486,0.000000
27.844217,TX,6,473,0.000000
27.852565,TX,5,466,0.000000
27.855277,COLLISION,2,,
27.858204,COLLISION,1,,
27.865036,COLLISION,8,,
27.869061,COLLISION,5,,
27.881571,COLLISION,7,,
27.884498,COLLISION,2,,
27.885067,COLLISION,1,,
27.885269,COLLISION,9,,
27.887432,COLLISION,4,,
27.888196,COLLISION,0,,
27.889074,RX,2,482,0.790000
27.889074,RX,6,482,0.000000
27.898217,TX,6,474,0.000000
27.898833,RX,8,482,0.395000
27.909277,COLLISION,2,,
27.912204,COLLISION,1,,
27.912204,COLLISION,5,,
27.912204,COLLISION,7,,
27.915368,RX,3,482,0.000000
27.919036,COLLISION,4,,
27.919036,COLLISION,8,,
27.920552,COLLISION,0,,
27.923061,COLLISION,5,,
27.923061,COLLISION,9,,
27.926191,COLLISION,8,,
27.935571,COLLISION,7,,
27.936956,COLLISION,6,,
27.938498,COLLISION,2,,
27.939269,COLLISION,9,,
27.941432,COLLISION,0,,
27.941432,COLLISION,4,,
27.942196,COLLISION,0,,
27.943074,RX,6,484,0.395000
27.946846,COLLISION,1,,
27.952217,TX,6,490,0.395000
27.966204,COLLISION,1,,
27.969368,RX,3,484,0.000000
27.977264,COLLISION,1,,
27.988539,COLLISION,7,,
27.990956,COLLISION,6,,
27.996196,COLLISION,0,,
27.999788,COLLISION,5,,
28.002231,COLLISION,2,,
28.020204,COLLISION,5,,
28.020204,COLLISION,7,,
28.027883,RX,3,465,0.000000
28.045251,COLLISION,0,,
28.046498,COLLISION,2,,
28.050196,COLLISION,0,,
28.053009,COLLISION,8,,
28.053788,COLLISION,5,,
28.065063,COLLISION,3,,
28.068191,RX,8,473,0.395000
28.078661,RX,9,465,0.000000
28.081883,RX,3,473,0.395000
28.088191,COLLISION,8,,
28.090715,RX,4,465,0.000000
28.101883,COLLISION,3,,
28.108204,RX,1,490,0.000000
28.119232,COLLISION,9,,
28.127762,COLLISION,4,,
28.132661,RX,9,473,0.395000
28.141441,TX,5,467,0.000000
28.144715,RX,4,473,0.395000
28.152661,COLLISION,9,,
28.164715,COLLISION,4,,
28.195441,TX,5,468,0.000000
28.249441,TX,5,469,0.000000
28.297428,RX,0,467,0.000000
28.297428,RX,6,467,0.000000
28.303441,TX,5,471,0.000000
28.314593,TX,6,494,0.395000
28.323722,RX,1,467,0.000000
28.351428,RX,0,468,0.000000
28.351428,RX,6,468,0.000000
28.357441,TX,5,472,0.000000
28.365414,RX,7,467,0.000000
28.377722,RX,1,468,0.000000
28.379107,RX,2,467,0.000000
28.382580,COLLISION,1,,
28.385414,COLLISION,7,,
28.397722,COLLISION,1,,
28.405428,RX,0,469,0.000000
28.405428,RX,6,469,0.000000
28.408874,COLLISION,2,,
28.411441,TX,5,477,0.000000
28.412573,COLLISION,0,,
28.419414,RX,7,468,0.395000
28.425428,COLLISION,0,,
28.429885,RX,8,467,0.000000
28.433107,RX,2,468,0.395000
28.439415,COLLISION,7,,
28.441939,RX,3,467,0.000000
28.450567,COLLISION,8,,
28.453107,COLLISION,2,,
28.459428,RX,6,471,0.000000
28.464259,COLLISION,3,,
28.465441,TX,5,487,0.395000
28.470580,RX,5,494,0.000000
28.483885,RX,8,468,0.395000
28.495939,RX,3,468,0.395000
28.496107,RX,9,467,0.000000
28.503885,COLLISION,8,,
28.504638,RX,4,467,0.000000
28.513428,RX,6,472,0.000000
28.515939,COLLISION,3,,
28.516107,COLLISION,9,,
28.519441,TX,5,488,0.000000
28.527091,COLLISION,4,,
28.539722,RX,1,472,0.000000
28.550107,RX,9,468,0.395000
28.558638,RX,4,468,0.395000
28.567428,RX,0,477,0.000000
28.567428,RX,6,477,0.000000
28.570107,COLLISION,9,,
28.578638,COLLISION,4,,
28.581415,RX,7,472,0.000000
28.593722,RX,1,477,0.000000
28.595107,RX,2,472,0.000000
28.621428,RX,0,487,0.000000
28.621428,RX,6,487,0.000000
28.635414,RX,7,477,0.000000
28.645885,RX,8,472,0.000000
28.647722,RX,1,487,0.000000
28.649107,RX,2,477,0.000000
28.657939,RX,3,472,0.000000
28.675428,RX,0,488,0.000000
28.675428,RX,6,488,0.000000
28.682633,TX,1,480,0.395000
28.689415,RX,7,487,0.000000
28.699885,RX,8,477,0.000000
28.701722,RX,1,488,0.000000
28.703107,RX,2,487,0.000000
28.711939,RX,3,477,0.000000
28.712107,RX,9,472,0.000000
28.720638,RX,4,472,0.000000
28.736633,TX,1,489,0.000000
28.743415,RX,7,488,0.000000
28.753885,RX,8,487,0.000000
28.757107,RX,2,488,0.000000
28.765939,RX,3,487,0.000000
28.766107,RX,9,477,0.000000
28.774638,RX,4,477,0.000000
28.776301,TX,5,501,0.000000
28.790633,TX,1,493,0.000000
28.807885,RX,8,488,0.000000
28.819939,RX,3,488,0.000000
28.820107,RX,9,487,0.000000
28.828638,RX,4,487,0.000000
28.838620,RX,0,480,0.000000
28.838620,RX,2,480,0.000000
28.838620,RX,6,480,0.000000
28.844288,COLLISION,0,,
28.844288,COLLISION,6,,
28.858620,COLLISION,0,,
28.858620,COLLISION,6,,
28.864914,RX,5,480,0.000000
28.868613,RX,7,480,0.000000
28.874107,RX,9,488,0.000000
28.882638,RX,4,488,0.000000
28.884796,TX,9,505,0.000000
28.892620,RX,2,489,0.000000
28.906607,RX,3,480,0.000000
28.912275,COLLISION,7,,
28.918914,RX,5,489,0.000000
28.920299,RX,8,480,0.000000
28.922613,RX,7,489,0.395000
28.938796,TX,9,506,0.395000
28.946620,RX,2,493,0.000000
28.952783,COLLISION,4,,
28.952783,COLLISION,8,,
28.958582,RX,1,501,0.000000
28.960607,RX,3,489,0.000000
28.971077,RX,4,480,0.395000
28.972914,RX,5,493,0.000000
28.974299,RX,8,489,0.395000
28.976745,COLLISION,8,,
28.981452,RX,9,480,0.000000
28.988800,COLLISION,3,,
28.991077,COLLISION,4,,
29.006783,COLLISION,4,,
29.006783,COLLISION,8,,
29.013968,RX,2,501,0.000000
29.014607,RX,3,493,0.395000
29.035452,RX,9,489,0.000000
29.036776,COLLISION,3,,
29.042968,COLLISION,9,,
29.082571,TX,1,518,0.000000
29.108770,RX,7,505,0.000000
29.122462,RX,2,505,0.000000
29.131322,TX,7,502,0.395000
29.139498,RX,4,501,0.000000
29.150558,COLLISION,6,,
29.159993,COLLISION,0,,
29.162770,RX,7,506,0.000000
29.173240,RX,6,505,0.395000
29.176462,RX,2,506,0.000000
29.176852,COLLISION,5,,
29.183615,RX,1,505,0.000000
29.199309,COLLISION,6,,
29.205463,COLLISION,5,,
29.213993,COLLISION,0,,
29.225603,COLLISION,3,,
29.232237,COLLISION,8,,
29.237615,RX,1,506,0.000000
29.238558,RX,2,518,0.000000
29.264385,TX,0,446,0.000000
29.268551,RX,7,518,0.000000
29.285666,COLLISION,4,,
29.287309,RX,2,502,0.000000
29.293390,COLLISION,9,,
29.317301,RX,1,502,0.000000
29.318385,TX,0,448,0.000000
29.355296,RX,5,502,0.000000
29.372276,TX,9,528,0.000000
29.372385,TX,0,460,0.395000
29.373666,RX,0,502,0.000000
29.420372,RX,1,446,0.000000
29.420372,RX,5,446,0.000000
29.426276,TX,9,529,0.000000
29.426385,TX,0,461,0.000000
29.450364,RX,6,446,0.000000
29.470255,COLLISION,3,,
29.474372,RX,1,448,0.000000
29.474372,RX,5,448,0.000000
29.475203,COLLISION,8,,
29.480276,TX,9,530,0.000000
29.480385,TX,0,462,0.000000
29.488358,RX,2,446,0.000000
29.494263,COLLISION,8,,
29.504364,RX,6,448,0.000000
29.506729,RX,7,446,0.000000
29.508250,COLLISION,7,,
29.521942,COLLISION,2,,
29.522345,COLLISION,3,,
29.524255,COLLISION,3,,
29.526729,COLLISION,7,,
29.528263,RX,4,528,0.000000
29.528372,RX,1,460,0.000000
29.528372,RX,5,460,0.000000
29.531051,COLLISION,4,,
29.534385,TX,0,464,0.000000
29.542358,RX,2,448,0.395000
29.548263,COLLISION,4,,
29.548263,COLLISION,8,,
29.558364,RX,6,460,0.000000
29.562358,COLLISION,2,,
29.575942,COLLISION,2,,
29.578255,COLLISION,3,,
29.578364,COLLISION,6,,
29.580729,COLLISION,7,,
29.582372,RX,1,461,0.000000
29.582372,RX,5,461,0.000000
29.583094,COLLISION,1,,
29.583203,COLLISION,8,,
29.588385,TX,0,498,0.000000
29.602372,COLLISION,1,,
29.612364,RX,6,461,0.395000
29.616250,COLLISION,7,,
29.626720,COLLISION,6,,
29.627582,RX,9,446,0.000000
29.629942,COLLISION,2,,
29.630345,COLLISION,3,,
29.632364,COLLISION,6,,
29.634729,COLLISION,7,,
29.636372,RX,5,462,0.000000
29.638942,COLLISION,5,,
29.642385,TX,0,513,0.000000
29.651674,TX,7,503,0.790000
29.656372,COLLISION,1,,
29.656372,COLLISION,5,,
29.670358,COLLISION,2,,
29.673051,RX,4,448,0.000000
29.681582,RX,9,448,0.000000
29.686364,COLLISION,6,,
29.691094,COLLISION,1,,
29.696385,TX,0,515,0.395000
29.705674,TX,7,504,0.000000
29.710372,COLLISION,1,,
29.710372,COLLISION,5,,
29.719661,COLLISION,6,,
29.724358,COLLISION,2,,
29.725203,RX,8,461,0.000000
29.727051,RX,4,460,0.000000
29.729420,COLLISION,8,,
29.735473,RX,0,528,0.000000
29.735582,RX,9,460,0.000000
29.740364,COLLISION,6,,
29.745203,COLLISION,8,,
29.745955,COLLISION,3,,
29.746942,COLLISION,5,,
29.750385,TX,0,522,0.395000
29.759674,TX,7,507,0.395000
29.764372,COLLISION,1,,
29.764372,COLLISION,5,,
29.772345,RX,3,462,0.395000
29.773661,COLLISION,2,,
29.776729,RX,7,464,0.000000
29.778358,COLLISION,2,,
29.781051,RX,4,461,0.000000
29.787648,COLLISION,9,,
29.789473,RX,0,529,0.000000
29.789582,RX,9,461,0.395000
29.792345,COLLISION,3,,
29.794364,COLLISION,6,,
29.799203,COLLISION,8,,
29.799955,COLLISION,3,,
29.803654,COLLISION,1,,
29.804385,TX,0,523,0.395000
29.806019,COLLISION,4,,
29.809582,COLLISION,9,,
29.813674,TX,7,509,0.395000
29.818372,COLLISION,1,,
29.818372,COLLISION,5,,
29.827661,COLLISION,6,,
29.830729,RX,7,498,0.000000
29.832358,COLLISION,2,,
29.835051,RX,4,462,0.395000
29.837420,COLLISION,8,,
29.841648,COLLISION,5,,
29.841648,COLLISION,9,,
29.843473,RX,0,530,0.000000
29.848364,COLLISION,6,,
29.853203,COLLISION,8,,
29.853955,COLLISION,3,,
29.855051,COLLISION,4,,
29.858385,TX,0,524,0.395000
29.860019,COLLISION,4,,
29.867674,TX,7,510,0.395000
29.872372,COLLISION,1,,
29.872372,COLLISION,5,,
29.880052,TX,8,481,0.790000
29.881661,COLLISION,2,,
29.884729,RX,7,513,0.000000
29.886358,COLLISION,2,,
29.894019,RX,0,503,0.000000
29.895648,COLLISION,9,,
29.900345,COLLISION,3,,
29.902364,COLLISION,6,,
29.907203,COLLISION,8,,
29.907955,COLLISION,3,,
29.911654,COLLISION,1,,
29.912385,TX,0,538,0.395000
29.914019,COLLISION,4,,
29.917582,COLLISION,9,,
29.921674,TX,7,511,0.395000
29.926372,COLLISION,1,,
29.926372,COLLISION,5,,
29.934052,TX,8,508,0.395000
29.935661,COLLISION,6,,
29.938729,RX,7,515,0.000000
29.940358,COLLISION,2,,
29.945420,COLLISION,8,,
29.948019,RX,0,504,0.000000
29.948038,COLLISION,9,,
29.949648,COLLISION,5,,
29.949648,COLLISION,9,,
29.956364,COLLISION,6,,
29.957798,COLLISION,3,,
29.958729,COLLISION,7,,
29.961203,COLLISION,8,,
29.961955,COLLISION,3,,
29.963051,COLLISION,4,,
